"Time","Engine Total Fuel Used (l)","Combustible Calculado (l)","Engine Fuel Rate (l/h)","Engine Instantaneous Fuel Economy (km/L)","Wheel-Based Vehicle Speed (kph)","High Resolution Total Vehicle Distance (m)"
19601.004,41577.500,41577.824,60.000,1.482,89.398,137173.390
19601.999,41577.500,41577.839,53.950,1.662,89.797,137173.415
19603.000,41577.500,41577.854,53.900,1.680,90.898,137173.440
19603.999,41577.500,41577.869,54.550,1.676,91.598,137173.465
19604.999,41577.500,41577.883,36.200,2.541,91.500,137173.490
19606.001,41577.500,41577.884,0.000,125.506,91.199,137173.520
19607.000,41577.500,41577.885,6.500,13.957,91.898,137173.545
19608.001,41577.500,41577.889,19.800,4.592,91.000,137173.570
19609.000,41577.500,41577.895,25.900,3.523,91.598,137173.595
19610.000,41577.500,41577.904,30.950,2.977,92.598,137173.620
19610.999,41577.500,41577.913,35.300,2.635,93.297,137173.645
19612.000,41577.500,41577.921,8.000,11.676,93.797,137173.670
19612.999,41577.500,41577.921,0.000,125.506,93.898,137173.695
19614.000,41577.500,41577.921,0.000,125.506,94.098,137173.725
19615.001,41577.500,41577.921,0.000,125.506,94.500,137173.750
19615.999,41577.500,41577.921,0.000,125.506,94.898,137173.775
19616.999,41577.500,41577.921,0.000,125.506,95.398,137173.800
19618.000,41577.500,41577.921,0.000,125.506,95.898,137173.830
19619.000,41577.500,41577.921,0.000,125.506,96.598,137173.855
19620.000,41577.500,41577.921,0.000,125.506,97.199,137173.880
19621.000,41577.500,41577.921,0.000,125.506,98.000,137173.910
19622.006,41577.500,41577.921,0.000,125.506,99.000,137173.935
19622.999,41577.500,41577.921,0.000,125.506,99.699,137173.965
19624.000,41577.500,41577.921,0.000,125.506,100.199,137173.990
19625.000,41577.500,41577.921,0.000,125.506,100.699,137174.020
19625.999,41577.500,41577.921,0.000,125.506,101.000,137174.050
19626.999,41577.500,41577.921,0.000,125.506,101.398,137174.075
19628.000,41577.500,41577.921,0.000,125.506,101.199,137174.105
19628.999,41577.500,41577.921,0.000,125.506,101.199,137174.130
19630.000,41577.500,41577.922,5.300,18.908,101.098,137174.160
19630.999,41577.500,41577.925,13.000,7.768,101.199,137174.190
19632.000,41578.000,41577.929,20.450,4.922,100.898,137174.215
19633.000,41578.000,41577.936,25.100,4.029,101.199,137174.245
19634.003,41578.000,41577.943,27.200,3.715,101.297,137174.275
19635.000,41578.000,41577.950,21.650,4.662,101.199,137174.300
19636.001,41578.000,41577.956,24.400,4.146,101.199,137174.330
19636.999,41578.000,41577.963,23.150,4.367,101.199,137174.355
19637.999,41578.000,41577.970,27.150,3.725,101.199,137174.385
19639.000,41578.000,41577.977,27.900,3.625,101.297,137174.415
19640.000,41578.000,41577.985,28.350,3.570,101.297,137174.440
19640.999,41578.000,41577.994,33.050,3.072,101.598,137174.470
19642.001,41578.000,41578.004,44.450,2.285,101.797,137174.500
19642.999,41578.000,41578.017,44.350,2.293,101.898,137174.525
19644.001,41578.000,41578.029,40.900,2.488,101.699,137174.555
19645.000,41578.000,41578.041,47.700,2.127,101.500,137174.585
19646.000,41578.000,41578.055,56.500,1.787,101.199,137174.610
19646.999,41578.000,41578.070,51.650,1.955,100.898,137174.640
19647.999,41578.000,41578.083,39.750,2.531,100.398,137174.665
19649.001,41578.000,41578.094,36.900,2.715,100.199,137174.695
19650.004,41578.000,41578.105,39.750,2.510,99.898,137174.725
19650.999,41578.000,41578.116,38.850,2.566,99.699,137174.750
19652.000,41578.000,41578.126,31.850,3.125,99.699,137174.780
19653.001,41578.000,41578.129,2.450,39.729,99.098,137174.805
19654.000,41578.000,41578.129,0.000,125.506,97.500,137174.835
19654.999,41578.000,41578.129,0.000,125.506,96.898,137174.860
19656.000,41578.000,41578.129,0.000,125.506,96.199,137174.885
19657.000,41578.000,41578.129,0.000,125.506,95.598,137174.915
19657.999,41578.000,41578.129,0.000,125.506,95.199,137174.940
19659.000,41578.000,41578.129,0.000,125.506,94.699,137174.965
19659.999,41578.000,41578.129,0.000,125.506,94.398,137174.995
19660.999,41578.000,41578.129,0.000,125.506,94.500,137175.020
19661.999,41578.000,41578.129,0.000,125.506,94.398,137175.045
19662.999,41578.000,41578.129,0.000,125.506,94.297,137175.070
19664.000,41578.000,41578.129,0.000,125.506,94.398,137175.100
19665.000,41578.000,41578.129,0.000,125.506,94.500,137175.125
19665.999,41578.000,41578.129,0.000,125.506,94.797,137175.150
19667.000,41578.000,41578.129,0.000,125.506,94.598,137175.175
19668.000,41578.000,41578.130,4.600,20.531,94.598,137175.205
19668.999,41578.000,41578.133,19.250,4.916,94.699,137175.230
19670.000,41578.000,41578.139,25.650,3.697,94.797,137175.255
19671.001,41578.000,41578.147,32.000,2.965,95.000,137175.280
19672.000,41578.000,41578.157,36.250,2.617,95.199,137175.310
19673.000,41578.000,41578.168,43.650,2.178,95.098,137175.335
19673.999,41578.000,41578.180,45.550,2.082,94.898,137175.360
19675.000,41578.000,41578.193,47.250,2.006,94.699,137175.390
19676.003,41578.000,41578.206,47.100,2.004,94.297,137175.415
19677.003,41578.000,41578.219,48.050,1.955,93.797,137175.440
19678.001,41578.000,41578.232,52.050,1.793,93.199,137175.465
19678.999,41578.000,41578.245,46.550,1.992,92.699,137175.490
19680.000,41578.000,41578.257,41.700,2.213,92.297,137175.520
19681.000,41578.000,41578.269,40.550,2.270,92.098,137175.545
19681.999,41578.000,41578.281,38.600,2.381,91.797,137175.570
19682.999,41578.000,41578.291,35.750,2.561,91.598,137175.595
19684.001,41578.000,41578.301,29.550,3.098,91.398,137175.620
19685.000,41578.000,41578.305,3.800,23.703,90.398,137175.645
19686.000,41578.000,41578.305,4.700,19.064,90.098,137175.670
19687.000,41578.000,41578.308,19.400,4.604,89.297,137175.695
19688.000,41578.000,41578.316,29.750,2.996,89.199,137175.720
19689.000,41578.000,41578.321,14.450,6.178,89.297,137175.745
19689.999,41578.000,41578.327,23.650,3.773,89.598,137175.770
19691.003,41578.000,41578.335,28.450,3.166,90.098,137175.795
19692.000,41578.000,41578.338,2.300,38.902,90.699,137175.820
19692.999,41578.000,41578.338,0.000,125.506,89.898,137175.845
19693.999,41578.000,41578.338,0.000,125.506,89.398,137175.870
19695.000,41578.000,41578.338,5.350,16.563,88.598,137175.895
19696.000,41578.000,41578.342,14.750,6.086,89.797,137175.920
19696.999,41578.000,41578.346,13.750,6.566,90.598,137175.945
19698.000,41578.000,41578.349,13.050,6.973,91.199,137175.970
19699.000,41578.000,41578.353,17.600,5.172,91.297,137175.995
19699.999,41578.000,41578.359,20.650,4.432,91.898,137176.020
19701.000,41578.000,41578.364,16.100,5.695,91.797,137176.045
19702.002,41578.000,41578.369,19.550,4.684,91.598,137176.070
19702.999,41578.000,41578.375,23.650,3.857,91.398,137176.095
19704.000,41578.000,41578.383,29.000,3.145,91.398,137176.120
19705.012,41578.000,41578.392,35.150,2.590,90.898,137176.150
19706.009,41578.000,41578.401,36.150,2.506,90.598,137176.175
19706.999,41578.000,41578.411,43.800,2.059,90.098,137176.200
19707.999,41578.000,41578.424,50.650,1.770,89.699,137176.225
19708.999,41578.500,41578.440,61.250,1.457,89.199,137176.250
19709.999,41578.500,41578.457,64.150,1.385,89.000,137176.275
19711.000,41578.500,41578.475,64.700,1.371,89.000,137176.295
19712.000,41578.500,41578.493,64.950,1.363,88.398,137176.320
19713.001,41578.500,41578.511,64.600,1.373,88.598,137176.345
19714.000,41578.500,41578.529,64.800,1.357,88.398,137176.370
19715.000,41578.500,41578.547,64.300,1.377,88.000,137176.395
19715.999,41578.500,41578.565,64.300,1.361,88.000,137176.420
19717.001,41578.500,41578.582,63.950,1.371,88.000,137176.445
19718.000,41578.500,41578.600,64.100,1.369,87.598,137176.470
19719.001,41578.500,41578.618,64.300,1.355,87.898,137176.495
19720.005,41578.500,41578.636,64.100,1.367,87.500,137176.520
19720.999,41578.500,41578.654,63.950,1.375,87.598,137176.540
19722.000,41578.500,41578.672,64.400,1.359,88.199,137176.565
19722.999,41578.500,41578.689,64.250,1.373,88.000,137176.590
19724.000,41578.500,41578.707,64.950,1.361,89.199,137176.615
19724.999,41578.500,41578.725,62.100,1.432,89.199,137176.640
19726.000,41578.500,41578.740,50.850,1.762,89.598,137176.665
19727.000,41578.500,41578.754,50.150,1.789,90.000,137176.690
19727.999,41578.500,41578.767,55.950,1.617,90.500,137176.715
19728.999,41578.500,41578.778,32.950,2.748,90.598,137176.740
19730.000,41578.500,41578.786,23.550,3.852,90.699,137176.765
19730.999,41578.500,41578.792,20.100,4.510,90.699,137176.790
19731.999,41578.500,41578.795,3.900,22.916,90.199,137176.815
19733.002,41578.500,41578.796,0.000,125.506,89.598,137176.840
19734.000,41578.500,41578.796,6.450,13.928,88.898,137176.865
19734.999,41578.500,41578.801,32.600,2.744,89.699,137176.890
19735.999,41578.500,41578.808,20.050,4.486,90.098,137176.915
19737.000,41578.500,41578.813,16.000,5.666,90.699,137176.940
19737.999,41578.500,41578.815,1.000,86.752,91.000,137176.965
19739.000,41578.500,41578.815,0.000,125.506,90.797,137176.990
19740.000,41578.500,41578.815,0.000,125.506,91.398,137177.015
19741.004,41578.500,41578.815,0.000,125.506,91.297,137177.040
19741.999,41578.500,41578.815,0.000,125.506,91.797,137177.065
19743.000,41578.500,41578.815,0.000,125.506,92.297,137177.090
19743.999,41578.500,41578.815,0.000,125.506,92.000,137177.120
19744.999,41578.500,41578.815,0.000,125.506,91.797,137177.145
19746.000,41578.500,41578.815,0.000,125.506,91.898,137177.170
19747.000,41578.500,41578.815,0.000,125.506,91.398,137177.195
19748.005,41578.500,41578.816,8.300,10.846,90.898,137177.220
19748.999,41578.500,41578.821,25.400,3.568,90.797,137177.245
19749.999,41578.500,41578.829,29.200,3.104,90.699,137177.270
19751.000,41578.500,41578.838,32.950,2.746,90.500,137177.295
19752.000,41578.500,41578.848,39.650,2.285,90.699,137177.320
19753.000,41578.500,41578.861,56.650,1.598,90.699,137177.345
19754.000,41578.500,41578.878,60.300,1.504,90.699,137177.370
19755.009,41578.500,41578.895,63.450,1.430,90.797,137177.395
19755.999,41578.500,41578.913,61.900,1.463,90.500,137177.420
19756.999,41579.000,41578.930,64.100,1.412,90.500,137177.445
19758.000,41579.000,41578.948,62.600,1.441,90.297,137177.470
19758.999,41579.000,41578.966,65.950,1.357,90.000,137177.495
19760.000,41579.000,41578.984,65.400,1.371,90.098,137177.520
19760.999,41579.000,41579.003,65.400,1.365,89.500,137177.545
19762.000,41579.000,41579.021,65.350,1.369,89.699,137177.570
19763.000,41579.000,41579.039,65.100,1.365,89.398,137177.595
19763.999,41579.000,41579.057,65.250,1.363,89.500,137177.620
19765.000,41579.000,41579.073,64.800,1.373,88.797,137177.645
19766.000,41579.000,41579.093,64.600,1.379,88.598,137177.670
19767.000,41579.000,41579.111,64.800,1.363,88.500,137177.695
19767.999,41579.000,41579.129,64.500,1.367,88.500,137177.720
19769.005,41579.000,41579.147,64.500,1.371,88.098,137177.745
19769.999,41579.000,41579.165,64.400,1.363,88.297,137177.770
19771.000,41579.000,41579.183,64.300,1.373,87.898,137177.795
19771.999,41579.000,41579.201,64.300,1.355,87.598,137177.820
19773.000,41579.000,41579.218,63.650,1.373,87.500,137177.840
19774.002,41579.000,41579.236,63.650,1.369,87.199,137177.865
19775.001,41579.000,41579.254,63.550,1.365,86.500,137177.890
19776.003,41579.000,41579.271,63.000,1.375,86.000,137177.915
19776.999,41579.000,41579.289,62.800,1.375,86.398,137177.940
19778.001,41579.000,41579.306,63.150,1.361,86.297,137177.965
19779.002,41579.000,41579.324,62.950,1.359,86.000,137177.985
19780.000,41579.000,41579.341,62.950,1.361,85.797,137178.010
19781.000,41579.000,41579.359,62.500,1.371,85.500,137178.035
19781.999,41579.000,41579.376,62.450,1.367,85.699,137178.060
19783.001,41579.000,41579.394,62.650,1.357,85.297,137178.080
19784.000,41579.000,41579.411,62.200,1.365,85.297,137178.105
19784.999,41579.000,41579.428,62.450,1.357,84.898,137178.130
19785.999,41579.500,41579.446,62.000,1.369,85.000,137178.155
19786.999,41579.500,41579.463,62.000,1.363,84.699,137178.175
19788.000,41579.500,41579.480,61.800,1.369,84.699,137178.200
19789.003,41579.500,41579.497,61.950,1.359,84.199,137178.225
19790.003,41579.500,41579.514,61.800,1.363,84.398,137178.245
19790.999,41579.500,41579.532,61.700,1.367,84.598,137178.270
19791.999,41579.500,41579.549,61.900,1.363,84.398,137178.295
19793.000,41579.500,41579.566,61.800,1.363,84.199,137178.315
19793.999,41579.500,41579.583,61.800,1.363,84.297,137178.340
19795.000,41579.500,41579.600,61.600,1.365,84.199,137178.365
19795.999,41579.500,41579.617,61.500,1.371,84.199,137178.385
19797.000,41579.500,41579.634,61.700,1.359,83.797,137178.410
19798.000,41579.500,41579.652,61.400,1.361,83.797,137178.435
19799.000,41579.500,41579.669,61.400,1.363,83.598,137178.455
19800.001,41579.500,41579.686,61.400,1.357,83.297,137178.480
19800.999,41579.500,41579.703,61.050,1.361,83.598,137178.505
19801.999,41579.500,41579.720,61.200,1.363,83.598,137178.525
19803.000,41579.500,41579.737,61.400,1.359,83.699,137178.550
19804.010,41579.500,41579.754,61.500,1.363,84.297,137178.575
19804.999,41579.500,41579.771,62.150,1.361,84.797,137178.595
19806.000,41579.500,41579.788,62.500,1.365,85.598,137178.620
19807.000,41579.500,41579.806,63.250,1.363,86.699,137178.645
19808.000,41579.500,41579.823,43.700,2.004,87.699,137178.670
19808.999,41579.500,41579.825,0.000,125.506,86.398,137178.695
19810.000,41579.500,41579.825,0.000,125.506,86.000,137178.715
19811.007,41579.500,41579.825,0.000,125.506,85.500,137178.740
19811.999,41579.500,41579.825,0.000,125.506,85.297,137178.765
19812.999,41579.500,41579.825,0.000,125.506,85.000,137178.790
19814.000,41579.500,41579.825,0.000,125.506,84.898,137178.810
19815.000,41579.500,41579.825,0.000,125.506,85.098,137178.835
19815.999,41579.500,41579.825,0.000,125.506,85.398,137178.860
19816.999,41579.500,41579.825,0.000,125.506,85.598,137178.885
19818.000,41579.500,41579.825,0.000,125.506,85.598,137178.905
19819.000,41579.500,41579.825,0.000,125.506,86.598,137178.930
19820.000,41579.500,41579.825,0.000,125.506,87.500,137178.955
19820.999,41579.500,41579.825,0.000,125.506,88.398,137178.980
19822.000,41579.500,41579.825,0.000,125.506,89.199,137179.005
19823.000,41579.500,41579.825,0.000,125.506,90.199,137179.030
19824.000,41579.500,41579.825,0.000,125.506,90.898,137179.055
19825.017,41579.500,41579.825,0.000,125.506,92.098,137179.080
19825.999,41579.500,41579.825,0.000,125.506,93.000,137179.105
19826.999,41579.500,41579.825,0.000,125.506,94.098,137179.130
19828.000,41579.500,41579.825,0.000,125.506,95.098,137179.155
19829.000,41579.500,41579.825,0.000,125.506,96.098,137179.185
19830.000,41579.500,41579.825,0.000,125.506,97.000,137179.210
19830.999,41579.500,41579.825,0.000,125.506,97.398,137179.235
19832.002,41579.500,41579.825,0.000,125.506,97.898,137179.265
19832.999,41579.500,41579.825,0.000,125.506,97.898,137179.290
19833.999,41579.500,41579.825,0.000,125.506,98.000,137179.320
19835.000,41579.500,41579.825,0.000,125.506,97.797,137179.345
19836.000,41579.500,41579.825,0.000,125.506,97.398,137179.375
19837.000,41579.500,41579.825,0.000,125.506,97.199,137179.400
19837.999,41579.500,41579.825,0.000,125.506,97.398,137179.425
19839.005,41579.500,41579.825,0.000,125.506,97.598,137179.455
19839.999,41579.500,41579.825,0.000,125.506,97.500,137179.480
19840.999,41579.500,41579.825,0.000,125.506,97.199,137179.510
19842.004,41579.500,41579.825,0.000,125.506,97.297,137179.535
19843.000,41579.500,41579.825,0.000,125.506,97.098,137179.565
19843.999,41579.500,41579.825,0.000,125.506,97.398,137179.590
19845.001,41579.500,41579.825,0.000,125.506,97.398,137179.615
19846.000,41579.500,41579.825,0.000,125.506,97.199,137179.645
19847.000,41579.500,41579.825,0.000,125.506,97.000,137179.670
19848.000,41579.500,41579.825,0.000,125.506,97.000,137179.700
19848.999,41579.500,41579.825,0.000,125.506,96.898,137179.725
19850.000,41579.500,41579.825,0.000,125.506,97.000,137179.750
19851.000,41579.500,41579.825,0.000,125.506,97.297,137179.780
19852.000,41579.500,41579.825,0.000,125.506,97.000,137179.805
19853.009,41579.500,41579.825,0.000,125.506,97.000,137179.830
19854.001,41579.500,41579.825,0.000,125.506,96.797,137179.860
19854.999,41579.500,41579.825,0.000,125.506,96.699,137179.885
19856.000,41579.500,41579.825,0.000,125.506,97.000,137179.915
19857.000,41579.500,41579.825,0.000,125.506,97.000,137179.940
19858.000,41579.500,41579.825,0.000,125.506,97.398,137179.965
19859.000,41579.500,41579.825,0.000,125.506,97.000,137179.995
19860.000,41579.500,41579.825,0.000,125.506,96.797,137180.020
19860.999,41579.500,41579.825,0.000,125.506,96.898,137180.050
19862.000,41579.500,41579.825,0.000,125.506,96.898,137180.075
19863.000,41579.500,41579.825,0.000,125.506,96.797,137180.100
19864.000,41579.500,41579.825,0.000,125.506,96.797,137180.130
19864.999,41579.500,41579.825,0.000,125.506,96.699,137180.155
19865.999,41579.500,41579.825,0.000,125.506,96.898,137180.180
19867.005,41579.500,41579.825,0.000,125.506,96.797,137180.210
19868.002,41579.500,41579.825,0.000,125.506,97.000,137180.235
19869.000,41579.500,41579.825,0.000,125.506,97.000,137180.265
19870.000,41579.500,41579.825,0.000,125.506,97.098,137180.290
19871.001,41579.500,41579.825,0.000,125.506,96.398,137180.315
19871.999,41579.500,41579.825,0.000,125.506,96.297,137180.345
19873.000,41579.500,41579.825,0.000,125.506,96.598,137180.370
19874.013,41579.500,41579.825,0.000,125.506,96.297,137180.395
19874.999,41579.500,41579.825,0.000,125.506,96.199,137180.425
19875.999,41579.500,41579.825,0.000,125.506,96.199,137180.450
19877.000,41579.500,41579.825,0.000,125.506,97.598,137180.480
19878.000,41579.500,41579.825,0.000,125.506,97.297,137180.505
19878.999,41579.500,41579.825,0.000,125.506,97.000,137180.530
19880.000,41579.500,41579.825,0.000,125.506,96.898,137180.560
19881.000,41579.500,41579.825,0.000,125.506,97.098,137180.585
19881.999,41579.500,41579.825,0.000,125.506,96.898,137180.615
19883.000,41579.500,41579.825,0.000,125.506,96.898,137180.640
19883.999,41579.500,41579.825,0.000,125.506,96.500,137180.665
19885.001,41579.500,41579.825,0.000,125.506,96.699,137180.695
19885.999,41579.500,41579.825,0.000,125.506,96.699,137180.720
19887.000,41579.500,41579.825,0.000,125.506,96.898,137180.745
19888.001,41579.500,41579.825,0.000,125.506,96.500,137180.775
19888.999,41579.500,41579.825,0.000,125.506,96.898,137180.800
19889.999,41579.500,41579.825,0.000,125.506,96.797,137180.830
19890.999,41579.500,41579.825,0.000,125.506,96.898,137180.855
19892.000,41579.500,41579.825,0.000,125.506,96.797,137180.880
19893.000,41579.500,41579.825,0.000,125.506,96.699,137180.910
19894.000,41579.500,41579.825,0.000,125.506,96.398,137180.935
19895.001,41579.500,41579.825,0.000,125.506,96.797,137180.960
19896.003,41579.500,41579.825,0.000,125.506,96.797,137180.990
19897.000,41579.500,41579.825,0.000,125.506,96.797,137181.015
19898.000,41579.500,41579.825,0.000,125.506,97.000,137181.045
19899.000,41579.500,41579.825,0.000,125.506,97.000,137181.070
19900.000,41579.500,41579.825,0.000,125.506,96.898,137181.095
19901.000,41579.500,41579.825,0.000,125.506,97.098,137181.125
19902.000,41579.500,41579.825,0.000,125.506,97.000,137181.150
19903.000,41579.500,41579.825,0.000,125.506,97.000,137181.175
19904.001,41579.500,41579.825,0.000,125.506,96.898,137181.205
19905.000,41579.500,41579.825,0.000,125.506,97.098,137181.230
19905.999,41579.500,41579.825,0.000,125.506,96.797,137181.260
19907.000,41579.500,41579.825,0.000,125.506,96.699,137181.285
19908.000,41579.500,41579.825,0.000,125.506,96.500,137181.310
19909.000,41579.500,41579.825,0.000,125.506,96.699,137181.340
19910.002,41579.500,41579.825,0.000,125.506,96.699,137181.365
19911.001,41579.500,41579.825,0.000,125.506,96.699,137181.390
19912.001,41579.500,41579.825,0.000,125.506,96.699,137181.420
19912.999,41579.500,41579.825,0.000,125.506,97.000,137181.445
19913.999,41579.500,41579.825,0.000,125.506,97.098,137181.475
19915.001,41579.500,41579.825,0.000,125.506,96.898,137181.500
19916.000,41579.500,41579.825,0.000,125.506,96.598,137181.525
19917.000,41579.500,41579.825,0.000,125.506,96.500,137181.555
19917.999,41579.500,41579.825,0.000,125.506,96.598,137181.580
19918.999,41579.500,41579.825,0.000,125.506,96.297,137181.605
19919.999,41579.500,41579.825,0.000,125.506,96.699,137181.635
19921.000,41579.500,41579.825,0.000,125.506,96.898,137181.660
19921.999,41579.500,41579.825,0.000,125.506,97.000,137181.690
19923.001,41579.500,41579.825,0.000,125.506,97.098,137181.715
19924.000,41579.500,41579.825,0.000,125.506,96.898,137181.740
19924.999,41579.500,41579.825,0.000,125.506,96.898,137181.770
19926.000,41579.500,41579.825,0.000,125.506,96.797,137181.795
19927.000,41579.500,41579.825,0.000,125.506,96.598,137181.820
19927.999,41579.500,41579.825,0.000,125.506,96.398,137181.850
19929.001,41579.500,41579.825,0.000,125.506,96.398,137181.875
19930.000,41579.500,41579.825,0.000,125.506,96.500,137181.905
19931.000,41579.500,41579.825,0.000,125.506,96.398,137181.930
19932.000,41579.500,41579.825,0.000,125.506,96.797,137181.955
19933.000,41579.500,41579.825,0.000,125.506,96.898,137181.985
19933.999,41579.500,41579.825,0.000,125.506,97.098,137182.010
19935.000,41579.500,41579.825,0.000,125.506,97.199,137182.035
19935.999,41579.500,41579.825,0.000,125.506,96.898,137182.065
19936.999,41579.500,41579.825,0.000,125.506,96.797,137182.090
19938.008,41579.500,41579.825,0.000,125.506,96.699,137182.120
19938.999,41579.500,41579.825,0.000,125.506,96.699,137182.145
19940.001,41579.500,41579.825,0.000,125.506,96.898,137182.170
19941.001,41579.500,41579.825,0.000,125.506,96.797,137182.200
19942.000,41579.500,41579.825,0.000,125.506,96.398,137182.225
19943.000,41579.500,41579.825,0.000,125.506,96.699,137182.255
19943.999,41579.500,41579.825,0.000,125.506,96.598,137182.280
19945.000,41579.500,41579.825,0.000,125.506,96.500,137182.305
19946.000,41579.500,41579.825,0.000,125.506,96.398,137182.335
19946.999,41579.500,41579.825,0.000,125.506,96.398,137182.360
19948.000,41579.500,41579.825,0.000,125.506,96.598,137182.385
19948.999,41579.500,41579.825,0.000,125.506,96.898,137182.415
19949.999,41579.500,41579.825,0.000,125.506,97.199,137182.440
19950.999,41579.500,41579.825,0.000,125.506,97.199,137182.470
19952.000,41579.500,41579.825,0.000,125.506,97.000,137182.495
19953.000,41579.500,41579.825,0.000,125.506,96.797,137182.520
19954.000,41579.500,41579.825,0.000,125.506,96.598,137182.550
19955.000,41579.500,41579.825,0.000,125.506,96.699,137182.575
19956.000,41579.500,41579.825,0.000,125.506,96.398,137182.600
19956.999,41579.500,41579.825,0.000,125.506,96.297,137182.630
19958.000,41579.500,41579.825,0.000,125.506,96.297,137182.655
19959.011,41579.500,41579.825,0.000,125.506,96.598,137182.680
19959.999,41579.500,41579.825,0.000,125.506,96.699,137182.710
19961.000,41579.500,41579.825,0.000,125.506,96.699,137182.735
19961.999,41579.500,41579.825,0.000,125.506,96.598,137182.765
19963.000,41579.500,41579.825,0.000,125.506,96.598,137182.790
19964.000,41579.500,41579.825,0.000,125.506,96.898,137182.815
19965.000,41579.500,41579.825,0.000,125.506,96.797,137182.845
19966.005,41579.500,41579.825,0.000,125.506,96.699,137182.870
19966.999,41579.500,41579.825,0.000,125.506,96.699,137182.895
19967.999,41579.500,41579.825,0.000,125.506,96.898,137182.925
19969.000,41579.500,41579.825,0.000,125.506,96.699,137182.950
19969.999,41579.500,41579.825,0.000,125.506,96.500,137182.980
19971.000,41579.500,41579.825,0.000,125.506,96.000,137183.005
19971.999,41579.500,41579.825,0.000,125.506,95.699,137183.030
19973.001,41579.500,41579.825,0.000,125.506,95.297,137183.060
19973.999,41579.500,41579.825,0.000,125.506,94.500,137183.085
19974.999,41579.500,41579.825,0.000,125.506,94.098,137183.110
19975.999,41579.500,41579.825,0.000,125.506,93.598,137183.135
19977.000,41579.500,41579.825,0.000,125.506,93.297,137183.160
19978.000,41579.500,41579.825,0.000,125.506,93.199,137183.190
19979.000,41579.500,41579.825,0.000,125.506,93.398,137183.215
19980.000,41579.500,41579.825,0.000,125.506,93.797,137183.240
19981.000,41579.500,41579.825,0.000,125.506,93.898,137183.265
19982.000,41579.500,41579.825,0.000,125.506,94.797,137183.295
19983.000,41579.500,41579.825,0.000,125.506,95.398,137183.320
19984.000,41579.500,41579.825,0.000,125.506,96.098,137183.345
19985.000,41579.500,41579.825,0.000,125.506,97.000,137183.370
19985.999,41579.500,41579.825,0.000,125.506,97.598,137183.400
19987.000,41579.500,41579.825,0.000,125.506,97.898,137183.425
19987.999,41579.500,41579.825,0.000,125.506,97.598,137183.455
19989.000,41579.500,41579.825,0.000,125.506,97.699,137183.480
19990.000,41579.500,41579.825,0.000,125.506,97.500,137183.510
19991.000,41579.500,41579.825,0.000,125.506,97.098,137183.535
19992.000,41579.500,41579.825,0.000,125.506,97.098,137183.560
19993.000,41579.500,41579.825,0.000,125.506,97.297,137183.590
19994.004,41579.500,41579.825,0.000,125.506,97.500,137183.615
19994.999,41579.500,41579.825,0.000,125.506,97.398,137183.645
19996.000,41579.500,41579.825,0.000,125.506,97.297,137183.670
19996.999,41579.500,41579.825,0.000,125.506,96.797,137183.695
19997.999,41579.500,41579.825,0.000,125.506,96.598,137183.725
19999.000,41579.500,41579.825,0.000,125.506,96.297,137183.750
20000.001,41579.500,41579.825,0.000,125.506,96.098,137183.775
20001.000,41579.500,41579.825,0.000,125.506,95.797,137183.805
20001.999,41579.500,41579.825,0.000,125.506,95.699,137183.830
20002.999,41579.500,41579.825,0.000,125.506,95.598,137183.855
20004.000,41579.500,41579.825,0.000,125.506,95.598,137183.885
20005.001,41579.500,41579.825,0.000,125.506,95.598,137183.910
20005.999,41579.500,41579.825,0.000,125.506,95.699,137183.935
20007.000,41579.500,41579.825,0.000,125.506,96.000,137183.965
20008.000,41579.500,41579.825,0.000,125.506,96.398,137183.990
20008.999,41579.500,41579.825,0.000,125.506,96.898,137184.015
20009.999,41579.500,41579.825,0.000,125.506,97.398,137184.045
20011.000,41579.500,41579.825,0.000,125.506,97.598,137184.070
20011.999,41579.500,41579.825,0.000,125.506,95.598,137184.095
20013.000,41579.500,41579.825,0.000,125.506,94.098,137184.125
20014.000,41579.500,41579.825,0.000,125.506,92.500,137184.150
20014.999,41579.500,41579.825,0.000,125.506,90.500,137184.175
20016.000,41579.500,41579.825,0.000,125.506,88.699,137184.200
20016.999,41579.500,41579.825,0.000,125.506,89.098,137184.225
20017.999,41579.500,41579.825,0.000,125.506,89.500,137184.250
20019.000,41579.500,41579.825,0.000,125.506,90.098,137184.275
20020.000,41579.500,41579.825,0.000,125.506,89.898,137184.300
20020.999,41579.500,41579.825,0.000,125.506,89.797,137184.325
20022.007,41579.500,41579.825,0.000,125.506,89.797,137184.350
20022.999,41579.500,41579.825,0.000,125.506,89.398,137184.375
20024.000,41579.500,41579.825,0.000,125.506,88.199,137184.400
20025.000,41579.500,41579.825,0.000,125.506,87.098,137184.425
20025.999,41579.500,41579.825,0.000,125.506,86.098,137184.450
20027.000,41579.500,41579.825,0.000,125.506,85.398,137184.470
20028.000,41579.500,41579.825,0.000,125.506,85.000,137184.495
20029.000,41579.500,41579.825,0.000,125.506,84.500,137184.520
20029.999,41579.500,41579.825,0.000,125.506,83.598,137184.540
20031.000,41579.500,41579.825,0.000,125.506,83.500,137184.565
20032.000,41579.500,41579.825,0.000,125.506,83.500,137184.590
20033.000,41579.500,41579.825,4.100,20.166,83.500,137184.610
20034.001,41579.500,41579.826,0.150,125.506,83.000,137184.635
